row_id,image_id,bbox,category_id,height,width,position,positionName,categoryName,superCategoryName
3396,250619,"[263.82, 298.86, 190.24, 67.43]",1,481,640,7,bottomCenter,person,person
3397,61960,"[19.86, 6.28, 620.14, 364.05]",1,371,640,4,middleCenter,person,person
3398,337055,"[131.46, 1.92, 495.13, 420.28]",1,427,640,4,middleCenter,person,person
3399,270883,"[65.35, 96.26, 481.32, 219.02]",1,393,640,4,middleCenter,person,person
3400,152214,"[74.62, 3.83, 398.92, 622.78]",1,640,480,4,middleCenter,person,person
3401,60052,"[0.0, 0.48, 393.34, 422.19]",1,427,640,3,middleLeft,person,person
3402,390826,"[261.12, 1.28, 372.48, 416.0]",1,480,640,5,middleRight,person,person
3403,520832,"[241.63, 222.93, 136.52, 221.04]",1,480,640,7,bottomCenter,person,person
3404,16598,"[8.67, 17.7, 469.33, 608.21]",1,640,478,4,middleCenter,person,person
3405,471087,"[14.57, 27.04, 394.43, 465.24]",1,500,409,4,middleCenter,person,person
3406,274219,"[2.88, 5.75, 461.12, 624.18]",1,640,464,4,middleCenter,person,person
3407,409198,"[202.47, 38.45, 254.28, 345.43]",1,427,640,4,middleCenter,person,person
3408,369037,"[133.75, 230.11, 291.25, 409.89]",1,640,425,7,bottomCenter,person,person
3409,81594,"[168.27, 248.27, 133.75, 383.2]",1,640,478,7,bottomCenter,person,person
3410,493772,"[284.76, 285.96, 51.78, 155.33]",1,640,640,4,middleCenter,person,person
3411,476415,"[56.22, 0.0, 369.78, 631.35]",1,640,426,4,middleCenter,person,person
3412,271997,"[1.15, 3.87, 484.45, 626.8]",1,640,488,4,middleCenter,person,person
3413,309484,"[1.29, 1.97, 531.71, 395.84]",1,640,533,1,topCenter,person,person
3414,32861,"[86.31, 197.93, 226.59, 442.07]",1,640,426,4,middleCenter,person,person
3415,172617,"[116.05, 0.0, 248.06, 400.63]",1,500,375,4,middleCenter,person,person
3416,133343,"[2.16, 9.53, 291.23, 464.9]",1,480,295,4,middleCenter,person,person
3417,170955,"[408.45, 5.79, 229.37, 414.89]",1,427,640,5,middleRight,person,person
3418,519208,"[282.2, 33.79, 356.84, 367.76]",1,406,640,5,middleRight,person,person
3419,172877,"[105.71, 67.96, 401.26, 406.65]",1,480,640,4,middleCenter,person,person
3420,20333,"[51.89, 106.67, 315.68, 459.82]",1,640,427,4,middleCenter,person,person
3421,393115,"[166.09, 3.0, 406.62, 571.28]",1,640,630,4,middleCenter,person,person
3422,182805,"[95.46, 0.0, 327.64, 352.72]",1,360,640,4,middleCenter,person,person
3423,344268,"[112.76, 58.76, 329.06, 441.81]",1,512,640,4,middleCenter,person,person
3424,562243,"[86.29, 58.97, 478.92, 570.96]",1,640,640,4,middleCenter,person,person
3425,50811,"[72.22, 66.09, 393.79, 425.13]",1,605,640,4,middleCenter,person,person
3426,415748,"[128.81, 160.82, 68.04, 63.89]",1,640,426,1,topCenter,person,person
3427,356427,"[161.44, 66.01, 133.73, 356.31]",1,427,640,4,middleCenter,person,person
3428,161032,"[353.53, 201.05, 171.9, 198.74]",1,480,640,5,middleRight,person,person
3429,257896,"[121.35, 22.75, 353.95, 611.11]",1,640,480,4,middleCenter,person,person
3430,365208,"[175.07, 176.5, 172.19, 426.19]",1,640,603,4,middleCenter,person,person
3431,206025,"[4.33, 79.1, 419.67, 550.43]",1,640,424,4,middleCenter,person,person
3432,442746,"[182.02, 105.08, 52.25, 123.88]",1,375,500,4,middleCenter,person,person
3433,203639,"[80.72, 38.2, 242.16, 579.46]",1,640,486,4,middleCenter,person,person
3434,67534,"[2.88, 0.0, 292.62, 640.0]",1,640,306,4,middleCenter,person,person
3435,8532,"[155.89, 9.59, 484.11, 416.41]",1,426,640,4,middleCenter,person,person
3436,455157,"[159.13, 158.14, 173.74, 346.0]",1,640,640,4,middleCenter,person,person
3437,575243,"[287.24, 174.22, 48.19, 159.04]",1,427,640,4,middleCenter,person,person
3438,358525,"[4.3, 96.75, 431.67, 336.11]",1,480,640,4,middleCenter,person,person
3439,443426,"[20.04, 203.45, 459.96, 428.1]",1,640,480,4,middleCenter,person,person
3440,161875,"[174.49, 72.73, 107.16, 312.94]",1,422,640,4,middleCenter,person,person
3441,112110,"[211.42, 0.0, 222.2, 298.66]",1,480,640,1,topCenter,person,person
3442,310862,"[5.5, 4.13, 572.12, 598.24]",1,612,612,4,middleCenter,person,person
3443,122046,"[82.16, 191.71, 194.6, 415.14]",1,640,427,4,middleCenter,person,person
3444,343803,"[19.15, 135.18, 314.89, 474.1]",1,640,427,4,middleCenter,person,person
3445,360097,"[464.62, 87.61, 34.81, 46.67]",1,333,500,2,topRight,person,person
3446,400815,"[100.02, 137.52, 451.04, 280.82]",1,427,640,4,middleCenter,person,person
3447,7088,"[179.05, 208.22, 97.73, 254.29]",1,640,478,4,middleCenter,person,person
3448,288042,"[550.97, 196.71, 52.63, 163.14]",1,480,640,5,middleRight,person,person
3449,313454,"[10.46, 75.86, 129.05, 307.78]",1,388,640,3,middleLeft,person,person
3450,486112,"[414.5, 157.24, 225.5, 265.43]",1,427,640,8,bottomRight,person,person
3451,167067,"[3.37, 0.0, 371.63, 493.26]",1,500,375,4,middleCenter,person,person
3452,402774,"[127.71, 158.01, 149.24, 464.94]",1,640,425,4,middleCenter,person,person
3453,258541,"[19.04, 29.16, 242.54, 413.93]",1,448,336,4,middleCenter,person,person
3454,293300,"[0.0, 281.15, 91.16, 141.05]",1,427,640,6,bottomLeft,person,person
3455,370711,"[264.87, 204.73, 90.69, 165.26]",1,480,640,4,middleCenter,person,person
3456,437351,"[16.55, 18.31, 227.3, 475.09]",1,500,399,3,middleLeft,person,person
3457,6894,"[293.39, 20.49, 346.61, 459.51]",1,480,640,5,middleRight,person,person
3458,313588,"[340.85, 224.12, 139.15, 352.36]",1,640,480,5,middleRight,person,person
3459,442306,"[249.52, 145.2, 167.95, 456.64]",1,640,640,4,middleCenter,person,person
3460,84477,"[283.28, 215.2, 16.75, 25.77]",1,427,640,4,middleCenter,person,person
3461,377368,"[420.33, 0.0, 217.75, 94.25]",1,481,640,2,topRight,person,person
3462,21604,"[41.71, 47.46, 438.65, 581.03]",1,640,512,4,middleCenter,person,person
3463,356125,"[0.0, 107.91, 72.68, 342.39]",1,480,640,3,middleLeft,person,person
3464,341094,"[311.24, 172.11, 41.15, 38.99]",1,375,500,4,middleCenter,person,person
3465,18770,"[173.91, 0.72, 466.09, 422.21]",1,428,640,4,middleCenter,person,person
3466,85329,"[252.82, 36.41, 345.85, 374.16]",1,449,640,4,middleCenter,person,person
3467,133645,"[403.97, 317.68, 98.83, 90.19]",15,427,640,8,bottomRight,bench,outdoor
3468,328238,"[387.7, 157.25, 43.65, 14.22]",15,426,640,4,middleCenter,bench,outdoor
3469,267940,"[490.56, 282.91, 17.3, 21.06]",15,480,640,5,middleRight,bench,outdoor
3470,263463,"[261.0, 338.56, 378.06, 83.48]",15,427,640,8,bottomRight,bench,outdoor
3471,453001,"[492.94, 280.45, 145.62, 192.0]",15,480,640,8,bottomRight,bench,outdoor
3472,237864,"[63.7, 117.04, 269.07, 189.2]",22,425,640,3,middleLeft,elephant,animal
3473,556765,"[230.83, 101.95, 323.17, 278.92]",22,428,640,4,middleCenter,elephant,animal
3474,475779,"[0.0, 119.07, 466.87, 360.93]",22,480,640,4,middleCenter,elephant,animal
3475,166642,"[50.58, 57.04, 486.46, 272.29]",22,480,640,4,middleCenter,elephant,animal
3476,232244,"[3.22, 33.31, 480.49, 341.69]",22,375,500,4,middleCenter,elephant,animal
3477,6894,"[0.0, 86.29, 638.56, 388.32]",22,480,640,4,middleCenter,elephant,animal
3478,369037,"[0.0, 0.72, 425.0, 631.35]",22,640,425,4,middleCenter,elephant,animal
3479,155571,"[13.48, 7.53, 401.72, 415.4]",22,428,640,4,middleCenter,elephant,animal
3480,157213,"[274.86, 75.41, 120.0, 145.13]",22,360,640,4,middleCenter,elephant,animal
3481,565989,"[13.27, 368.35, 72.21, 90.74]",22,640,480,3,middleLeft,elephant,animal
3482,259625,"[141.01, 163.11, 238.72, 144.43]",22,427,640,4,middleCenter,elephant,animal
3483,133631,"[93.48, 51.34, 331.52, 560.89]",22,640,425,4,middleCenter,elephant,animal
3484,21903,"[5.39, 109.69, 313.89, 277.22]",22,480,640,3,middleLeft,elephant,animal
3485,53624,"[247.56, 109.39, 158.33, 274.43]",22,427,640,4,middleCenter,elephant,animal
3486,166664,"[383.11, 50.7, 174.95, 241.87]",22,427,640,5,middleRight,elephant,animal
3487,562207,"[209.16, 63.99, 200.56, 343.82]",22,425,640,4,middleCenter,elephant,animal
3488,415748,"[34.08, 280.87, 266.08, 334.87]",22,640,426,7,bottomCenter,elephant,animal
3489,440171,"[1.44, 142.14, 409.56, 476.05]",22,640,411,4,middleCenter,elephant,animal
3490,105923,"[421.83, 87.44, 129.07, 242.4]",22,468,640,5,middleRight,elephant,animal
3491,158945,"[133.75, 173.39, 280.31, 418.94]",22,640,478,4,middleCenter,elephant,animal
3492,420230,"[20.66, 19.99, 374.08, 607.14]",22,640,427,4,middleCenter,elephant,animal
3493,519208,"[0.0, 0.0, 640.0, 400.53]",22,406,640,4,middleCenter,elephant,animal
3494,103723,"[155.67, 222.39, 230.57, 348.23]",22,640,480,4,middleCenter,elephant,animal
3495,384468,"[19.59, 195.56, 510.48, 279.72]",22,480,640,7,bottomCenter,elephant,animal
3496,286503,"[234.23, 178.61, 291.64, 201.64]",22,427,640,4,middleCenter,elephant,animal
3497,186422,"[188.61, 107.18, 265.2, 198.18]",23,427,640,4,middleCenter,bear,animal
3498,460927,"[112.7, 61.22, 368.92, 248.1]",23,360,640,4,middleCenter,bear,animal
3499,521231,"[93.48, 166.39, 244.5, 290.52]",23,640,424,4,middleCenter,bear,animal
3500,307658,"[2.88, 54.41, 527.82, 576.72]",23,640,589,4,middleCenter,bear,animal
3501,243075,"[1.29, 83.7, 549.82, 482.86]",23,573,640,4,middleCenter,bear,animal
3502,513484,"[7.67, 31.42, 472.97, 369.36]",23,425,640,4,middleCenter,bear,animal
3503,205776,"[91.89, 28.24, 442.23, 240.26]",23,425,640,4,middleCenter,bear,animal
3504,572517,"[145.78, 72.25, 193.42, 173.42]",23,424,640,4,middleCenter,bear,animal
3505,547519,"[274.46, 132.57, 221.61, 247.66]",23,425,640,4,middleCenter,bear,animal
3506,110972,"[85.36, 8.83, 424.62, 425.71]",23,487,640,4,middleCenter,bear,animal
3507,390826,"[192.6, 144.54, 134.8, 226.82]",23,480,640,4,middleCenter,bear,animal
3508,85478,"[313.24, 181.27, 212.73, 118.88]",23,403,640,4,middleCenter,bear,animal
3509,298738,"[0.0, 127.57, 427.0, 503.06]",23,640,427,4,middleCenter,bear,animal
3510,308753,"[249.46, 229.02, 160.24, 48.43]",23,480,640,4,middleCenter,bear,animal
3511,573391,"[3.24, 201.62, 140.54, 76.76]",23,480,640,3,middleLeft,bear,animal
3512,519611,"[144.22, 112.95, 362.69, 272.29]",23,480,640,4,middleCenter,bear,animal
3513,229997,"[196.34, 115.99, 234.3, 190.49]",23,427,640,4,middleCenter,bear,animal
3514,417465,"[60.03, 19.96, 525.06, 394.51]",23,425,640,4,middleCenter,bear,animal
3515,519688,"[2.22, 313.54, 326.57, 324.74]",23,640,521,6,bottomLeft,bear,animal
3516,203546,"[230.05, 65.76, 291.94, 250.68]",23,457,640,4,middleCenter,bear,animal
3517,375015,"[291.32, 0.0, 348.68, 403.39]",23,404,640,5,middleRight,bear,animal
3518,96960,"[24.71, 117.08, 410.32, 300.77]",23,478,640,4,middleCenter,bear,animal
3519,235064,"[112.75, 131.11, 432.75, 287.79]",23,480,640,4,middleCenter,bear,animal
3520,42296,"[148.03, 5.44, 440.28, 297.98]",23,425,640,4,middleCenter,bear,animal
3521,92839,"[79.0, 23.24, 561.0, 487.95]",23,517,640,4,middleCenter,bear,animal
3522,285,"[1.43, 68.81, 584.57, 563.94]",23,640,586,4,middleCenter,bear,animal
3523,532071,"[134.29, 177.98, 232.18, 102.74]",23,360,640,4,middleCenter,bear,animal
3524,308476,"[70.87, 88.16, 467.12, 320.0]",23,480,640,4,middleCenter,bear,animal
3525,361180,"[168.86, 35.02, 291.68, 346.37]",23,426,640,4,middleCenter,bear,animal
3526,132622,"[11.43, 3.67, 559.21, 508.33]",23,512,640,4,middleCenter,bear,animal
3527,379533,"[174.27, 396.31, 294.24, 159.78]",24,640,476,8,bottomRight,zebra,animal
3528,328238,"[105.18, 89.12, 50.42, 43.75]",34,426,640,0,topLeft,frisbee,sports
3529,200961,"[229.15, 210.52, 34.16, 42.44]",34,427,640,4,middleCenter,frisbee,sports
3530,442746,"[222.13, 133.18, 17.15, 7.43]",34,375,500,4,middleCenter,frisbee,sports
3531,30494,"[263.45, 186.49, 51.52, 12.88]",34,480,640,4,middleCenter,frisbee,sports
3532,539962,"[437.83, 287.23, 32.26, 34.36]",34,480,640,5,middleRight,frisbee,sports
3533,88485,"[169.83, 263.46, 117.12, 90.53]",34,427,640,7,bottomCenter,frisbee,sports
3534,119088,"[165.72, 279.47, 29.77, 9.68]",34,375,500,7,bottomCenter,frisbee,sports
3535,138492,"[89.09, 93.17, 135.3, 60.62]",34,640,427,1,topCenter,frisbee,sports
3536,235241,"[441.39, 56.61, 130.5, 119.95]",34,427,640,2,topRight,frisbee,sports
3537,149568,"[82.24, 161.7, 48.66, 30.46]",34,549,640,0,topLeft,frisbee,sports
3538,139872,"[407.2, 323.39, 139.91, 129.59]",34,480,640,8,bottomRight,frisbee,sports
3539,225670,"[438.18, 159.0, 30.87, 18.61]",34,427,640,5,middleRight,frisbee,sports
3540,509403,"[24.47, 221.33, 25.38, 26.65]",34,427,640,3,middleLeft,frisbee,sports
3541,17029,"[319.28, 77.66, 94.92, 44.59]",34,640,640,1,topCenter,frisbee,sports
3542,575357,"[39.52, 129.49, 102.3, 59.73]",34,453,640,3,middleLeft,frisbee,sports
3543,252716,"[205.66, 522.07, 182.65, 94.92]",34,640,426,8,bottomRight,frisbee,sports
3544,511384,"[101.94, 53.79, 113.75, 137.83]",34,640,428,1,topCenter,frisbee,sports
3545,334719,"[294.55, 237.04, 22.42, 13.35]",34,413,640,4,middleCenter,frisbee,sports
3546,409198,"[191.64, 174.06, 67.37, 65.88]",34,427,640,4,middleCenter,frisbee,sports
3547,85665,"[234.94, 231.7, 205.77, 371.03]",38,640,506,5,middleRight,kite,sports
3548,292330,"[135.08, 279.65, 381.64, 30.57]",39,512,640,4,middleCenter,baseball bat,sports
3549,370813,"[110.74, 169.71, 184.09, 261.75]",41,640,540,4,middleCenter,skateboard,sports
3550,549220,"[1.44, 344.5, 478.56, 175.86]",41,640,480,7,bottomCenter,skateboard,sports
3551,493613,"[231.58, 180.41, 335.46, 97.01]",41,425,640,4,middleCenter,skateboard,sports
3552,393115,"[47.69, 135.74, 517.46, 435.4]",41,640,630,4,middleCenter,skateboard,sports
3553,154004,"[295.42, 92.97, 104.87, 33.76]",42,427,640,1,topCenter,surfboard,sports
3554,490171,"[181.76, 281.3, 277.94, 32.7]",42,427,640,7,bottomCenter,surfboard,sports
3555,462728,"[166.21, 215.57, 171.0, 55.4]",42,427,640,4,middleCenter,surfboard,sports
3556,21167,"[259.33, 297.48, 55.51, 80.59]",46,640,426,5,middleRight,wine glass,kitchen
3557,245576,"[97.25, 112.66, 48.62, 67.6]",47,472,640,0,topLeft,cup,kitchen
3558,151938,"[220.34, 438.63, 48.79, 85.76]",47,640,470,7,bottomCenter,cup,kitchen
3559,250137,"[73.15, 306.11, 26.04, 36.62]",47,640,480,3,middleLeft,cup,kitchen
3560,180487,"[416.04, 295.35, 72.92, 48.88]",47,427,640,8,bottomRight,cup,kitchen
3561,347254,"[244.45, 235.06, 58.79, 104.08]",47,500,375,5,middleRight,cup,kitchen
3562,407960,"[198.47, 105.87, 84.84, 55.62]",51,426,640,1,topCenter,bowl,kitchen
3563,50811,"[164.53, 448.89, 204.26, 86.69]",51,605,640,7,bottomCenter,bowl,kitchen
3564,425390,"[69.1, 20.22, 430.9, 349.72]",73,375,500,4,middleCenter,laptop,electronic
3565,80949,"[3.92, 2.05, 635.93, 406.65]",73,438,640,4,middleCenter,laptop,electronic
3566,177015,"[8.63, 172.4, 286.92, 241.62]",73,480,640,3,middleLeft,laptop,electronic
3567,558114,"[219.04, 256.17, 21.92, 12.28]",73,480,640,4,middleCenter,laptop,electronic
3568,370478,"[86.29, 236.22, 162.88, 166.12]",73,480,640,3,middleLeft,laptop,electronic
3569,358525,"[228.16, 302.42, 400.36, 176.29]",73,480,640,8,bottomRight,laptop,electronic
3570,403817,"[330.24, 127.11, 169.76, 243.24]",73,375,500,5,middleRight,laptop,electronic
3571,310980,"[0.0, 2.88, 556.54, 418.36]",73,427,640,4,middleCenter,laptop,electronic
3572,397303,"[35.76, 267.9, 137.96, 75.82]",73,480,640,3,middleLeft,laptop,electronic
3573,510329,"[458.82, 290.74, 54.2, 51.42]",73,480,640,5,middleRight,laptop,electronic
3574,15497,"[147.64, 336.63, 98.49, 119.45]",74,480,640,6,bottomLeft,mouse,electronic
3575,476810,"[242.15, 250.76, 294.89, 66.73]",75,480,640,4,middleCenter,remote,electronic
3576,50811,"[594.92, 477.44, 45.08, 40.68]",75,605,640,8,bottomRight,remote,electronic
3577,273642,"[2.25, 224.72, 219.1, 267.41]",75,500,375,6,bottomLeft,remote,electronic
3578,1675,"[61.48, 367.82, 508.05, 105.71]",76,480,640,7,bottomCenter,keyboard,electronic
3579,311789,"[0.0, 210.58, 179.66, 77.65]",76,427,640,3,middleLeft,keyboard,electronic
3580,310980,"[50.86, 358.87, 351.19, 57.57]",76,427,640,7,bottomCenter,keyboard,electronic
3581,364297,"[0.96, 262.57, 404.92, 158.7]",76,428,640,6,bottomLeft,keyboard,electronic
3582,245576,"[97.58, 293.81, 542.01, 171.83]",76,472,640,7,bottomCenter,keyboard,electronic
3583,179392,"[389.23, 430.47, 90.73, 136.47]",76,640,480,8,bottomRight,keyboard,electronic
3584,407960,"[372.39, 1.2, 267.61, 421.21]",79,426,640,5,middleRight,oven,appliance
3585,181859,"[64.72, 267.27, 293.39, 277.57]",81,640,426,4,middleCenter,sink,appliance
3586,94336,"[15.83, 62.76, 472.41, 261.02]",81,336,500,4,middleCenter,sink,appliance
3587,473219,"[278.59, 255.93, 101.21, 53.02]",84,428,640,4,middleCenter,book,indoor
3588,458255,"[181.73, 170.95, 68.03, 100.51]",84,428,640,4,middleCenter,book,indoor
3589,310980,"[332.96, 152.57, 307.04, 274.43]",88,427,640,8,bottomRight,teddy bear,indoor
3590,44068,"[177.7, 161.44, 226.81, 342.4]",88,640,480,4,middleCenter,teddy bear,indoor
3591,370478,"[240.36, 154.79, 148.76, 200.02]",27,480,640,4,middleCenter,backpack,accessory
3592,132796,"[439.6, 104.78, 68.07, 70.78]",27,426,640,2,topRight,backpack,accessory
3593,84270,"[152.36, 273.26, 11.15, 22.61]",27,480,640,3,middleLeft,backpack,accessory
3594,309964,"[243.46, 249.6, 87.21, 114.12]",27,427,640,7,bottomCenter,backpack,accessory
3595,253742,"[409.16, 154.98, 72.97, 128.58]",27,480,640,5,middleRight,backpack,accessory
3596,114049,"[144.61, 126.85, 114.3, 114.3]",27,640,425,1,topCenter,backpack,accessory
3597,458223,"[181.14, 164.88, 34.4, 33.53]",27,338,640,3,middleLeft,backpack,accessory
3598,549390,"[103.63, 237.01, 107.47, 130.5]",27,427,640,6,bottomLeft,backpack,accessory
3599,180296,"[339.78, 132.67, 300.22, 223.29]",27,360,640,8,bottomRight,backpack,accessory
3600,286458,"[25.07, 2.95, 102.78, 120.94]",27,310,455,0,topLeft,backpack,accessory
3601,230993,"[217.06, 247.92, 65.47, 103.67]",27,408,640,7,bottomCenter,backpack,accessory
3602,81594,"[174.66, 418.34, 22.21, 58.79]",31,640,478,7,bottomCenter,handbag,accessory
3603,250127,"[219.53, 249.89, 65.7, 153.79]",31,640,640,4,middleCenter,handbag,accessory
3604,23023,"[406.62, 232.26, 168.16, 180.56]",31,612,612,5,middleRight,handbag,accessory
3605,413689,"[353.98, 186.93, 136.42, 103.03]",31,426,640,4,middleCenter,handbag,accessory
3606,402774,"[141.0, 167.02, 127.86, 194.89]",31,640,425,4,middleCenter,handbag,accessory
3607,313588,"[417.05, 322.93, 62.9, 79.02]",31,640,480,5,middleRight,handbag,accessory
3608,360137,"[355.96, 509.78, 66.54, 114.59]",31,640,640,7,bottomCenter,handbag,accessory
3609,377239,"[507.91, 386.43, 44.66, 40.57]",31,427,640,8,bottomRight,handbag,accessory
3610,177861,"[368.35, 359.17, 27.26, 67.47]",31,640,480,5,middleRight,handbag,accessory
3611,554579,"[360.34, 276.27, 70.01, 66.88]",31,640,494,5,middleRight,handbag,accessory
3612,295478,"[199.43, 226.53, 133.21, 135.69]",31,640,512,4,middleCenter,handbag,accessory
3613,520832,"[279.73, 281.9, 66.39, 118.64]",31,480,640,7,bottomCenter,handbag,accessory
3614,281754,"[0.41, 241.87, 56.34, 71.99]",31,640,419,3,middleLeft,handbag,accessory
3615,34139,"[435.53, 193.37, 66.87, 40.99]",31,480,640,5,middleRight,handbag,accessory
3616,34139,"[26.97, 101.39, 400.18, 284.77]",33,480,640,4,middleCenter,suitcase,accessory
3617,180296,"[118.0, 91.0, 522.0, 269.0]",33,360,640,4,middleCenter,suitcase,accessory
3618,304545,"[1.04, 1.99, 638.96, 520.01]",33,522,640,4,middleCenter,suitcase,accessory
3619,400815,"[0.44, 329.98, 206.33, 97.02]",33,427,640,6,bottomLeft,suitcase,accessory
3620,11699,"[1.44, 399.82, 277.57, 232.99]",33,640,480,6,bottomLeft,suitcase,accessory
3621,23023,"[206.29, 166.41, 203.54, 258.55]",33,612,612,4,middleCenter,suitcase,accessory
3622,389315,"[18.7, 32.64, 608.36, 586.79]",33,640,640,4,middleCenter,suitcase,accessory
3623,112110,"[216.81, 284.43, 165.03, 79.82]",33,480,640,7,bottomCenter,suitcase,accessory
3624,337055,"[431.8, 273.47, 208.2, 148.73]",33,427,640,8,bottomRight,suitcase,accessory
3625,172617,"[4.49, 84.27, 178.66, 237.08]",33,500,375,3,middleLeft,suitcase,accessory
3626,370478,"[382.92, 156.4, 132.68, 244.86]",33,480,640,5,middleRight,suitcase,accessory
3627,312421,"[125.7, 137.22, 312.81, 276.35]",33,427,640,4,middleCenter,suitcase,accessory
3628,210388,"[280.58, 258.54, 58.87, 84.68]",33,426,640,7,bottomCenter,suitcase,accessory
3629,359855,"[139.82, 19.48, 418.31, 308.3]",33,510,640,4,middleCenter,suitcase,accessory
3630,127660,"[17.29, 136.03, 549.89, 376.97]",33,513,640,4,middleCenter,suitcase,accessory
3631,125952,"[60.54, 5.05, 250.81, 579.45]",33,640,358,4,middleCenter,suitcase,accessory
3632,294855,"[1.69, 0.84, 263.76, 169.38]",33,375,500,0,topLeft,suitcase,accessory
3633,265108,"[250.25, 386.88, 102.11, 222.92]",33,640,427,8,bottomRight,suitcase,accessory
3634,190753,"[382.4, 311.51, 75.19, 91.3]",33,478,640,7,bottomCenter,suitcase,accessory
3635,12280,"[174.29, 313.97, 49.9, 58.81]",33,640,480,4,middleCenter,suitcase,accessory
3636,440507,"[203.36, 146.57, 249.51, 175.1]",33,375,500,4,middleCenter,suitcase,accessory
3637,453001,"[264.86, 262.16, 110.28, 148.11]",33,480,640,7,bottomCenter,suitcase,accessory
3638,449432,"[167.58, 275.89, 36.83, 31.44]",33,427,640,6,bottomLeft,suitcase,accessory
3639,112626,"[115.06, 184.09, 232.98, 385.44]",33,640,423,4,middleCenter,suitcase,accessory
3640,350019,"[102.34, 258.74, 268.11, 360.36]",33,640,426,7,bottomCenter,suitcase,accessory
3641,292236,"[55.28, 352.1, 56.33, 79.2]",33,500,332,6,bottomLeft,suitcase,accessory
3642,177861,"[464.14, 376.58, 15.86, 52.22]",2,640,480,5,middleRight,bicycle,vehicle
3643,313588,"[229.62, 247.69, 106.13, 87.08]",8,640,480,4,middleCenter,truck,vehicle
3644,465675,"[341.33, 165.0, 170.85, 107.54]",8,403,640,5,middleRight,truck,vehicle
3645,296657,"[196.59, 272.96, 5.52, 17.66]",11,427,640,3,middleLeft,fire hydrant,outdoor
3646,244496,"[10.11, 50.56, 253.93, 449.44]",1,500,276,4,middleCenter,person,person
3647,289229,"[48.31, 16.85, 289.89, 483.15]",1,500,362,4,middleCenter,person,person
3648,530854,"[59.27, 133.87, 83.7, 35.65]",1,425,640,3,middleLeft,person,person
3649,350019,"[125.41, 38.2, 175.85, 227.75]",1,640,426,1,topCenter,person,person
3650,190753,"[438.94, 257.01, 34.14, 43.8]",2,478,640,5,middleRight,bicycle,vehicle
3651,7088,"[47.29, 181.92, 11.82, 9.81]",3,640,478,0,topLeft,car,vehicle
3652,355240,"[39.8, 83.27, 24.96, 17.77]",3,360,640,0,topLeft,car,vehicle
3653,47828,"[15.22, 165.18, 13.69, 9.01]",3,318,640,3,middleLeft,car,vehicle
3654,281759,"[32.81, 299.52, 76.04, 21.57]",8,427,640,6,bottomLeft,truck,vehicle
3655,82821,"[11.74, 109.16, 59.49, 24.93]",8,427,640,0,topLeft,truck,vehicle
3656,346232,"[341.05, 315.79, 85.84, 70.2]",8,640,427,5,middleRight,truck,vehicle
3657,449432,"[603.37, 106.85, 36.63, 90.07]",9,427,640,5,middleRight,boat,vehicle
3658,338624,"[82.1, 23.56, 11.15, 24.86]",10,360,640,0,topLeft,traffic light,outdoor
3659,496854,"[203.48, 47.55, 35.01, 60.09]",10,480,640,1,topCenter,traffic light,outdoor
3660,203580,"[333.79, 219.38, 217.86, 106.33]",15,427,640,5,middleRight,bench,outdoor
3661,82821,"[530.21, 153.24, 24.76, 15.05]",15,427,640,5,middleRight,bench,outdoor
3662,325031,"[78.05, 66.41, 492.98, 483.39]",22,608,640,4,middleCenter,elephant,animal
3663,500257,"[178.04, 155.64, 29.23, 21.92]",27,400,500,4,middleCenter,backpack,accessory
3664,388846,"[542.86, 310.89, 31.97, 23.15]",27,427,640,8,bottomRight,backpack,accessory
3665,328238,"[396.86, 169.04, 28.93, 20.85]",27,426,640,4,middleCenter,backpack,accessory
3666,441543,"[145.69, 308.08, 82.07, 94.92]",27,403,640,6,bottomLeft,backpack,accessory
3667,449432,"[308.54, 197.46, 277.3, 110.4]",27,427,640,5,middleRight,backpack,accessory
3668,190753,"[350.33, 284.81, 31.59, 19.6]",27,478,640,4,middleCenter,backpack,accessory
3669,445722,"[140.72, 329.52, 78.59, 56.6]",27,500,318,7,bottomCenter,backpack,accessory
3670,235241,"[345.5, 302.9, 192.56, 84.65]",28,427,640,8,bottomRight,umbrella,accessory
3671,162543,"[52.27, 158.59, 22.41, 5.96]",28,360,640,3,middleLeft,umbrella,accessory
3672,369037,"[258.35, 339.22, 109.26, 294.62]",31,640,425,8,bottomRight,handbag,accessory
3673,526728,"[264.86, 244.87, 31.4, 28.63]",31,375,500,7,bottomCenter,handbag,accessory
3674,182805,"[44.61, 91.01, 189.33, 268.99]",31,360,640,3,middleLeft,handbag,accessory
3675,377368,"[336.33, 53.8, 112.7, 87.24]",31,481,640,1,topCenter,handbag,accessory
3676,417249,"[298.64, 339.47, 20.64, 51.92]",31,640,480,4,middleCenter,handbag,accessory
3677,121417,"[222.44, 319.85, 65.46, 57.65]",31,640,480,4,middleCenter,handbag,accessory
3678,449432,"[358.03, 201.79, 19.76, 65.4]",31,427,640,4,middleCenter,handbag,accessory
3679,47585,"[240.69, 204.83, 32.13, 130.96]",32,640,424,4,middleCenter,tie,accessory
3680,21167,"[255.39, 172.64, 66.36, 115.19]",32,640,426,5,middleRight,tie,accessory
3681,80340,"[234.93, 225.68, 67.37, 175.37]",33,427,640,7,bottomCenter,suitcase,accessory
